2, CG, 1, CG, 1, 4, 123, 1.446830e-01, 5.000000e-01, 1.044686e-01, 1.476951e-30
2, CG, 2, CG, 2, 4, 435, 1.543110e-01, 1.034997e-03, 6.946304e-01, 1.496942e-02
2, CG, 3, CG, 3, 4, 939, 2.025370e-01, 8.034771e-04, 2.596617e-02, 1.627397e-01
2, CG, 4, CG, 4, 4, 1635, 3.296280e-01, 4.054554e-04, 2.614031e-02, 8.603968e-03
2, CG, 5, CG, 5, 4, 2523, 6.931150e-01, 4.052767e-04, 2.613322e-02, 7.998104e-03
2, CG, 1, CG, 1, 8, 435, 6.521600e-02, 2.332131e-02, 1.999311e-01, 1.905048e+00
2, CG, 2, CG, 2, 8, 1635, 1.210200e-01, 2.445197e-04, 7.081650e-03, 7.318326e-02
2, CG, 3, CG, 3, 8, 3603, 3.103190e-01, 1.470552e-05, 5.635952e-04, 1.777166e-03
2, CG, 4, CG, 4, 8, 6339, 8.542090e-01, 1.386189e-05, 4.899265e-04, 2.641101e-04
2, CG, 5, CG, 5, 8, 9843, 2.131169e+00, 1.388692e-05, 4.862556e-04, 2.523642e-04
2, CG, 1, CG, 1, 16, 1635, 1.047020e-01, 1.499916e-03, 3.342320e-02, 6.275488e-01
2, CG, 2, CG, 2, 16, 6339, 3.250810e-01, 3.546924e-06, 6.846331e-05, 5.476046e-03
2, CG, 3, CG, 3, 16, 14115, 1.291754e+00, 5.183906e-08, 4.828075e-06, 2.534342e-05
2, CG, 4, CG, 4, 16, 24963, 3.663826e+00, 4.900643e-08, 3.875505e-06, 3.623386e-07
2, CG, 5, CG, 5, 16, 38883, 8.416299e+00, 4.903847e-08, 3.865135e-06, 3.410048e-07
2, CG, 1, CG, 1, 32, 6339, 2.941530e-01, 9.495080e-05, 3.434245e-03, 1.660021e-01
2, CG, 2, CG, 2, 32, 24963, 1.262531e+00, 5.502057e-08, 1.814439e-06, 3.583531e-04
2, CG, 3, CG, 3, 32, 55875, 6.362834e+00, 1.953919e-10, 2.769253e-08, 4.009677e-07
2, CG, 4, CG, 4, 32, 99075, 1.771868e+01, 1.849616e-10, 2.154360e-08, 4.978241e-10
2, CG, 5, CG, 5, 32, 154563, 3.448966e+01, 1.849171e-10, 2.152749e-08, 4.550472e-10
2, CG, 1, CG, 1, 64, 24963, 1.090482e+00, 5.964252e-06, 2.570886e-04, 4.208233e-02
2, CG, 2, CG, 2, 64, 99075, 5.414571e+00, 8.595095e-10, 9.578415e-08, 2.265760e-05
2, CG, 3, CG, 3, 64, 222339, 3.875685e+01, 6.938380e-13, 1.269218e-10, 6.313743e-09
2, CG, 4, CG, 4, 64, 394755, 1.078079e+02, 6.992888e-13, 9.510447e-11, 8.068878e-13
2, CG, 5, CG, 5, 64, 616323, 1.513951e+02, 6.207754e-13, 9.469902e-11, 7.211728e-13
